! SNAP.TBL
!
! This table contains aviation VOR points and all VOR-relative points.
! VOR-relative points, or 'snapable' points are all points relative to
! individual VOR points located on a 16 point compass in 10nm intervals.
!
! The format for the file is given below, with the number of characters in
! parentheses.
!
!!
! Log:
! J. Wu/SAIC	        01/05   Created table
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
!
!STID    STNM   NAME                            ST CO   LAT    LON   ELV  PRI
!(8)     (6)    (32)                            (2)(2)  (5)    (6)   (5)  (2)
IRQ00012      9 30SE_IRQ                         -  -   3336  -8174     0  2
IRQ00013      9 40SE_IRQ                         -  -   3324  -8160     0  2
IRQ00014      9 20SSE_IRQ                        -  -   3340  -8201     0  2
IRQ00015      9 30SSE_IRQ                        -  -   3325  -8193     0  2
IRQ00016      9 40SSE_IRQ                        -  -   3309  -8186     0  2
IRQ00017      9 50SSE_IRQ                        -  -   3294  -8178     0  2
IRQ00018      9 60SSE_IRQ                        -  -   3279  -8171     0  2
IRQ00019      9 20S_IRQ                          -  -   3338  -8216     0  2
IRQ00020      9 30S_IRQ                          -  -   3321  -8216     0  2
IRQ00021      9 40S_IRQ                          -  -   3304  -8216     0  2
IRQ00022      9 50S_IRQ                          -  -   3288  -8216     0  2
IRQ00023      9 60S_IRQ                          -  -   3271  -8216     0  2
IRQ00024      9 20SSW_IRQ                        -  -   3340  -8231     0  2
IRQ00025      9 30SSW_IRQ                        -  -   3325  -8239     0  2
IRQ00026      9 40SSW_IRQ                        -  -   3309  -8246     0  2
IRQ00027      9 50SSW_IRQ                        -  -   3294  -8254     0  2
IRQ00028      9 60SSW_IRQ                        -  -   3279  -8261     0  2
IRQ00029      9 20SW_IRQ                         -  -   3347  -8244     0  2
IRQ00030      9 30SW_IRQ                         -  -   3336  -8258     0  2
IRQ00031      9 40SW_IRQ                         -  -   3324  -8272     0  2
IRQ00032      9 50SW_IRQ                         -  -   3312  -8286     0  2
IRQ00033      9 20WSW_IRQ                        -  -   3358  -8253     0  2
IRQ00034      9 30WSW_IRQ                        -  -   3352  -8271     0  2
IRQ00035      9 40WSW_IRQ                        -  -   3345  -8290     0  2
IRQ00036      9 50WSW_IRQ                        -  -   3339  -8308     0  2
IRQ00037      9 20W_IRQ                          -  -   3371  -8256     0  2
IRQ00038      9 30W_IRQ                          -  -   3371  -8276     0  2
IRQ00039      9 40W_IRQ                          -  -   3371  -8296     0  2
IRQ00040      9 50W_IRQ                          -  -   3371  -8316     0  2
IRQ00041      9 20WNW_IRQ                        -  -   3384  -8253     0  2
IRQ00042      9 30WNW_IRQ                        -  -   3390  -8272     0  2
IRQ00043      9 20NW_IRQ                         -  -   3395  -8244     0  2
IRQ00044      9 30NW_IRQ                         -  -   3406  -8259     0  2
IRQ00045      9 20NNW_IRQ                        -  -   3402  -8231     0  2
IRQ00046      9 30NNW_IRQ                        -  -   3417  -8239     0  2
AMG00000      9 AMG                              -  -   3154  -8251     0  1
AMG00001      9 20N_AMG                          -  -   3187  -8251     0  2
AMG00002      9 30N_AMG                          -  -   3204  -8251     0  2
AMG00003      9 40N_AMG                          -  -   3221  -8251     0  2
AMG00004      9 50N_AMG                          -  -   3237  -8251     0  2
AMG00005      9 20NNE_AMG                        -  -   3185  -8236     0  2
AMG00006      9 30NNE_AMG                        -  -   3200  -8228     0  2
AMG00007      9 40NNE_AMG                        -  -   3216  -8221     0  2
AMG00008      9 20NE_AMG                         -  -   3178  -8223     0  2
AMG00009      9 30NE_AMG                         -  -   3189  -8209     0  2
AMG00010      9 20ENE_AMG                        -  -   3167  -8215     0  2
AMG00011      9 30ENE_AMG                        -  -   3173  -8197     0  2
AMG00012      9 20E_AMG                          -  -   3154  -8212     0  2
AMG00013      9 30E_AMG                          -  -   3154  -8192     0  2
AMG00014      9 40E_AMG                          -  -   3154  -8173     0  2
AMG00015      9 20ESE_AMG                        -  -   3141  -8215     0  2
AMG00016      9 30ESE_AMG                        -  -   3135  -8197     0  2
AMG00017      9 40ESE_AMG                        -  -   3128  -8179     0  2
AMG00018      9 50ESE_AMG                        -  -   3122  -8161     0  2
AMG00019      9 20SE_AMG                         -  -   3130  -8223     0  2
AMG00020      9 30SE_AMG                         -  -   3119  -8210     0  2
AMG00021      9 40SE_AMG                         -  -   3107  -8196     0  2
AMG00022      9 50SE_AMG                         -  -   3095  -8182     0  2
AMG00023      9 20SSE_AMG                        -  -   3123  -8236     0  2
AMG00024      9 30SSE_AMG                        -  -   3108  -8229     0  2
AMG00025      9 40SSE_AMG                        -  -   3092  -8221     0  2
AMG00026      9 50SSE_AMG                        -  -   3077  -8214     0  2
AMG00027      9 20S_AMG                          -  -   3121  -8251     0  2
AMG00028      9 30S_AMG                          -  -   3104  -8251     0  2
AMG00029      9 40S_AMG                          -  -   3087  -8251     0  2
AMG00030      9 50S_AMG                          -  -   3071  -8251     0  2
AMG00031      9 60S_AMG                          -  -   3054  -8251     0  2
AMG00032      9 20SSW_AMG                        -  -   3123  -8266     0  2
AMG00033      9 30SSW_AMG                        -  -   3108  -8273     0  2
AMG00034      9 40SSW_AMG                        -  -   3092  -8281     0  2
AMG00035      9 50SSW_AMG                        -  -   3077  -8288     0  2
AMG00036      9 60SSW_AMG                        -  -   3062  -8295     0  2
AMG00037      9 20SW_AMG                         -  -   3130  -8279     0  2
AMG00038      9 30SW_AMG                         -  -   3119  -8292     0  2
AMG00039      9 40SW_AMG                         -  -   3107  -8306     0  2
AMG00040      9 50SW_AMG                         -  -   3095  -8320     0  2
AMG00041      9 60SW_AMG                         -  -   3083  -8333     0  2
AMG00042      9 20WSW_AMG                        -  -   3141  -8287     0  2
AMG00043      9 30WSW_AMG                        -  -   3135  -8305     0  2
AMG00044      9 40WSW_AMG                        -  -   3128  -8323     0  2
AMG00045      9 50WSW_AMG                        -  -   3122  -8341     0  2
AMG00046      9 20W_AMG                          -  -   3154  -8290     0  2
AMG00047      9 30W_AMG                          -  -   3154  -8310     0  2
AMG00048      9 40W_AMG                          -  -   3154  -8329     0  2
AMG00049      9 20WNW_AMG                        -  -   3167  -8287     0  2
AMG00050      9 30WNW_AMG                        -  -   3173  -8305     0  2
AMG00051      9 40WNW_AMG                        -  -   3179  -8323     0  2
AMG00052      9 20NW_AMG                         -  -   3178  -8279     0  2
AMG00053      9 30NW_AMG                         -  -   3189  -8293     0  2
AMG00054      9 20NNW_AMG                        -  -   3185  -8266     0  2
AMG00055      9 30NNW_AMG                        -  -   3200  -8274     0  2
AMG00056      9 40NNW_AMG                        -  -   3216  -8281     0  2
SRQ00000      9 SRQ                              -  -   2740  -8255     0  1
SRQ00001      9 20NE_SRQ                         -  -   2764  -8228     0  2
SRQ00002      9 20ENE_SRQ                        -  -   2753  -8220     0  2
SRQ00003      9 30ENE_SRQ                        -  -   2759  -8203     0  2
SRQ00004      9 40ENE_SRQ                        -  -   2765  -8186     0  2
SRQ00005      9 20E_SRQ                          -  -   2740  -8217     0  2
SRQ00006      9 30E_SRQ                          -  -   2740  -8199     0  2
SRQ00007      9 40E_SRQ                          -  -   2740  -8180     0  2
SRQ00008      9 50E_SRQ                          -  -   2740  -8161     0  2
SRQ00009      9 20ESE_SRQ                        -  -   2727  -8220     0  2
SRQ00010      9 30ESE_SRQ                        -  -   2721  -8203     0  2
SRQ00011      9 40ESE_SRQ                        -  -   2714  -8186     0  2
SRQ00012      9 20SE_SRQ                         -  -   2716  -8229     0  2
SRQ00013      9 30SE_SRQ                         -  -   2705  -8215     0  2
SRQ00014      9 20SSE_SRQ                        -  -   2709  -8241     0  2
SRQ00015      9 30SSE_SRQ                        -  -   2694  -8234     0  2
SRQ00016      9 20S_SRQ                          -  -   2707  -8255     0  2
SRQ00017      9 30S_SRQ                          -  -   2690  -8255     0  2
SRQ00018      9 40S_SRQ                          -  -   2673  -8255     0  2
SRQ00019      9 20SSW_SRQ                        -  -   2709  -8269     0  2
SRQ00020      9 30SSW_SRQ                        -  -   2694  -8276     0  2
SRQ00021      9 40SSW_SRQ                        -  -   2678  -8284     0  2
SRQ00022      9 50SSW_SRQ                        -  -   2663  -8291     0  2
SRQ00023      9 60SSW_SRQ                        -  -   2648  -8298     0  2
SRQ00024      9 70SSW_SRQ                        -  -   2632  -8305     0  2
SRQ00025      9 20SW_SRQ                         -  -   2716  -8281     0  2
SRQ00026      9 30SW_SRQ                         -  -   2705  -8295     0  2
SRQ00027      9 40SW_SRQ                         -  -   2693  -8308     0  2
SRQ00028      9 50SW_SRQ                         -  -   2681  -8321     0  2
SRQ00029      9 60SW_SRQ                         -  -   2669  -8334     0  2
SRQ00030      9 70SW_SRQ                         -  -   2657  -8347     0  2
SRQ00031      9 80SW_SRQ                         -  -   2645  -8360     0  2
SRQ00032      9 90SW_SRQ                         -  -   2634  -8373     0  2
SRQ00033      9 100SW_SRQ                        -  -   2622  -8386     0  2
SRQ00034      9 110SW_SRQ                        -  -   2610  -8399     0  2
SRQ00035      9 120SW_SRQ                        -  -   2598  -8412     0  2
SRQ00036      9 130SW_SRQ                        -  -   2586  -8425     0  2
SRQ00037      9 140SW_SRQ                        -  -   2574  -8438     0  2
SRQ00038      9 150SW_SRQ                        -  -   2562  -8451     0  2
SRQ00039      9 160SW_SRQ                        -  -   2550  -8464     0  2
SRQ00040      9 170SW_SRQ                        -  -   2538  -8477     0  2
SRQ00041      9 20WSW_SRQ                        -  -   2727  -8290     0  2
SRQ00042      9 30WSW_SRQ                        -  -   2721  -8307     0  2
SRQ00043      9 40WSW_SRQ                        -  -   2714  -8324     0  2
SRQ00044      9 50WSW_SRQ                        -  -   2708  -8341     0  2
SRQ00045      9 60WSW_SRQ                        -  -   2701  -8359     0  2
SRQ00046      9 70WSW_SRQ                        -  -   2695  -8376     0  2
SRQ00047      9 80WSW_SRQ                        -  -   2688  -8393     0  2
SRQ00048      9 90WSW_SRQ                        -  -   2682  -8410     0  2
SRQ00049      9 100WSW_SRQ                       -  -   2675  -8427     0  2
SRQ00050      9 110WSW_SRQ                       -  -   2669  -8444     0  2
SRQ00051      9 120WSW_SRQ                       -  -   2662  -8462     0  2
SRQ00052      9 130WSW_SRQ                       -  -   2655  -8479     0  2
SRQ00053      9 140WSW_SRQ                       -  -   2649  -8496     0  2
SRQ00054      9 150WSW_SRQ                       -  -   2642  -8513     0  2
SRQ00055      9 160WSW_SRQ                       -  -   2635  -8530     0  2
SRQ00056      9 170WSW_SRQ                       -  -   2629  -8547     0  2
SRQ00057      9 180WSW_SRQ                       -  -   2622  -8564     0  2
SRQ00058      9 190WSW_SRQ                       -  -   2615  -8581     0  2
SRQ00059      9 200WSW_SRQ                       -  -   2608  -8598     0  2
SRQ00060      9 210WSW_SRQ                       -  -   2602  -8615     0  2
SRQ00061      9 220WSW_SRQ                       -  -   2595  -8631     0  2
SRQ00062      9 230WSW_SRQ                       -  -   2588  -8648     0  2
SRQ00063      9 240WSW_SRQ                       -  -   2581  -8665     0  2
SRQ00064      9 20W_SRQ                          -  -   2740  -8293     0  2
SRQ00065      9 30W_SRQ                          -  -   2740  -8311     0  2
SRQ00066      9 40W_SRQ                          -  -   2740  -8330     0  2
SRQ00067      9 50W_SRQ                          -  -   2740  -8349     0  2
